Australian Bureau of Statistics,,,
,,,
"2016 Census - Employment, Income and Education",,,
SA2 (UR) by INCP Total Personal Income (weekly),,,
Counting: Persons Place of Usual Residence,,,
,,,
Filters:,,,
Default Summation,Persons Place of Usual Residence,,
,,,
Counting,SA2 (UR),INCP Total Personal Income (weekly),Count
Persons Place of Usual Residence,Merewether - The Junction,"$1,500-$1,749 ($78,000-$90,999)",704
Persons Place of Usual Residence,Merewether - The Junction,"$1,750-$1,999 ($91,000-$103,999)",480
Persons Place of Usual Residence,Merewether - The Junction,"$2,000-$2,999 ($104,000-$155,999)",960
Persons Place of Usual Residence,Merewether - The Junction,"$3,000 or more ($156,000 or more)",844
Persons Place of Usual Residence,Merewether - The Junction,Not stated,733
Persons Place of Usual Residence,Merewether - The Junction,Not applicable,2366
Persons Place of Usual Residence,Merewether - The Junction,Total,13622
Persons Place of Usual Residence,Newcastle - Cooks Hill,Negative income,31
Persons Place of Usual Residence,Newcastle - Cooks Hill,Nil income,490
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$1-$149 ($1-$7,799)",282
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$150-$299 ($7,800-$15,599)",515
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$300-$399 ($15,600-$20,799)",642
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$400-$499 ($20,800-$25,999)",641
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$500-$649 ($26,000-$33,799)",660
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$650-$799 ($33,800-$41,599)",644
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$800-$999 ($41,600-$51,999)",714
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$1,000-$1,249 ($52,000-$64,999)",853
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$1,250-$1,499 ($65,000-$77,999)",677
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$1,500-$1,749 ($78,000-$90,999)",632
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$1,750-$1,999 ($91,000-$103,999)",483
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$2,000-$2,999 ($104,000-$155,999)",794
Persons Place of Usual Residence,Newcastle - Cooks Hill,"$3,000 or more ($156,000 or more)",680
Persons Place of Usual Residence,Newcastle - Cooks Hill,Not stated,984
Persons Place of Usual Residence,Newcastle - Cooks Hill,Not applicable,1036
Persons Place of Usual Residence,Newcastle - Cooks Hill,Total,10757
Persons Place of Usual Residence,Newcastle Port - Kooragang,Negative income,0
Persons Place of Usual Residence,Newcastle Port - Kooragang,Nil income,0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$1-$149 ($1-$7,799)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$150-$299 ($7,800-$15,599)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$300-$399 ($15,600-$20,799)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$400-$499 ($20,800-$25,999)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$500-$649 ($26,000-$33,799)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$650-$799 ($33,800-$41,599)",3
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$800-$999 ($41,600-$51,999)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$1,000-$1,249 ($52,000-$64,999)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$1,250-$1,499 ($65,000-$77,999)",5
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$1,500-$1,749 ($78,000-$90,999)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$1,750-$1,999 ($91,000-$103,999)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$2,000-$2,999 ($104,000-$155,999)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,"$3,000 or more ($156,000 or more)",0
Persons Place of Usual Residence,Newcastle Port - Kooragang,Not stated,0
Persons Place of Usual Residence,Newcastle Port - Kooragang,Not applicable,5
Persons Place of Usual Residence,Newcastle Port - Kooragang,Total,16
Persons Place of Usual Residence,Shortland - Jesmond,Negative income,64
Persons Place of Usual Residence,Shortland - Jesmond,Nil income,1433
Persons Place of Usual Residence,Shortland - Jesmond,"$1-$149 ($1-$7,799)",518
Persons Place of Usual Residence,Shortland - Jesmond,"$150-$299 ($7,800-$15,599)",1428
Persons Place of Usual Residence,Shortland - Jesmond,"$300-$399 ($15,600-$20,799)",1180
Persons Place of Usual Residence,Shortland - Jesmond,"$400-$499 ($20,800-$25,999)",1008
Persons Place of Usual Residence,Shortland - Jesmond,"$500-$649 ($26,000-$33,799)",828
Persons Place of Usual Residence,Shortland - Jesmond,"$650-$799 ($33,800-$41,599)",691
Persons Place of Usual Residence,Shortland - Jesmond,"$800-$999 ($41,600-$51,999)",608
Persons Place of Usual Residence,Shortland - Jesmond,"$1,000-$1,249 ($52,000-$64,999)",613
Persons Place of Usual Residence,Shortland - Jesmond,"$1,250-$1,499 ($65,000-$77,999)",315
Persons Place of Usual Residence,Shortland - Jesmond,"$1,500-$1,749 ($78,000-$90,999)",220
Persons Place of Usual Residence,Shortland - Jesmond,"$1,750-$1,999 ($91,000-$103,999)",128
Persons Place of Usual Residence,Shortland - Jesmond,"$2,000-$2,999 ($104,000-$155,999)",155
Persons Place of Usual Residence,Shortland - Jesmond,"$3,000 or more ($156,000 or more)",53
Persons Place of Usual Residence,Shortland - Jesmond,Not stated,724
Persons Place of Usual Residence,Shortland - Jesmond,Not applicable,1587
Persons Place of Usual Residence,Shortland - Jesmond,Total,11544
Persons Place of Usual Residence,Stockton - Fullerton Cove,Negative income,24
Persons Place of Usual Residence,Stockton - Fullerton Cove,Nil income,354
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$1-$149 ($1-$7,799)",199
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$150-$299 ($7,800-$15,599)",415
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$300-$399 ($15,600-$20,799)",806
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$400-$499 ($20,800-$25,999)",626
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$500-$649 ($26,000-$33,799)",541
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$650-$799 ($33,800-$41,599)",479
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$800-$999 ($41,600-$51,999)",421
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$1,000-$1,249 ($52,000-$64,999)",418
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$1,250-$1,499 ($65,000-$77,999)",304
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$1,500-$1,749 ($78,000-$90,999)",279
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$1,750-$1,999 ($91,000-$103,999)",201
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$2,000-$2,999 ($104,000-$155,999)",301
Persons Place of Usual Residence,Stockton - Fullerton Cove,"$3,000 or more ($156,000 or more)",134
Persons Place of Usual Residence,Stockton - Fullerton Cove,Not stated,937
Persons Place of Usual Residence,Stockton - Fullerton Cove,Not applicable,1052
Persons Place of Usual Residence,Stockton - Fullerton Cove,Total,7495
Persons Place of Usual Residence,Wallsend - Elermore Vale,Negative income,57
Persons Place of Usual Residence,Wallsend - Elermore Vale,Nil income,1219
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$1-$149 ($1-$7,799)",640
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$150-$299 ($7,800-$15,599)",1226
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$300-$399 ($15,600-$20,799)",1856
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$400-$499 ($20,800-$25,999)",1778
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$500-$649 ($26,000-$33,799)",1345
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$650-$799 ($33,800-$41,599)",1370
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$800-$999 ($41,600-$51,999)",1379
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$1,000-$1,249 ($52,000-$64,999)",1266
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$1,250-$1,499 ($65,000-$77,999)",880
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$1,500-$1,749 ($78,000-$90,999)",702
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$1,750-$1,999 ($91,000-$103,999)",458
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$2,000-$2,999 ($104,000-$155,999)",582
Persons Place of Usual Residence,Wallsend - Elermore Vale,"$3,000 or more ($156,000 or more)",256
Persons Place of Usual Residence,Wallsend - Elermore Vale,Not stated,1267
Persons Place of Usual Residence,Wallsend - Elermore Vale,Not applicable,3351
Persons Place of Usual Residence,Wallsend - Elermore Vale,Total,19628
Persons Place of Usual Residence,Waratah - North Lambton,Negative income,48
Persons Place of Usual Residence,Waratah - North Lambton,Nil income,715
Persons Place of Usual Residence,Waratah - North Lambton,"$1-$149 ($1-$7,799)",385
Persons Place of Usual Residence,Waratah - North Lambton,"$150-$299 ($7,800-$15,599)",908
Persons Place of Usual Residence,Waratah - North Lambton,"$300-$399 ($15,600-$20,799)",946
Persons Place of Usual Residence,Waratah - North Lambton,"$400-$499 ($20,800-$25,999)",1038
Persons Place of Usual Residence,Waratah - North Lambton,"$500-$649 ($26,000-$33,799)",812
Persons Place of Usual Residence,Waratah - North Lambton,"$650-$799 ($33,800-$41,599)",761
Persons Place of Usual Residence,Waratah - North Lambton,"$800-$999 ($41,600-$51,999)",853
Persons Place of Usual Residence,Waratah - North Lambton,"$1,000-$1,249 ($52,000-$64,999)",804
Persons Place of Usual Residence,Waratah - North Lambton,"$1,250-$1,499 ($65,000-$77,999)",563
Persons Place of Usual Residence,Waratah - North Lambton,"$1,500-$1,749 ($78,000-$90,999)",461
Persons Place of Usual Residence,Waratah - North Lambton,"$1,750-$1,999 ($91,000-$103,999)",329
Persons Place of Usual Residence,Waratah - North Lambton,"$2,000-$2,999 ($104,000-$155,999)",366
Persons Place of Usual Residence,Waratah - North Lambton,"$3,000 or more ($156,000 or more)",111
Persons Place of Usual Residence,Waratah - North Lambton,Not stated,1066
Persons Place of Usual Residence,Waratah - North Lambton,Not applicable,1883
Persons Place of Usual Residence,Waratah - North Lambton,Total,12059
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,Negative income,22
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,Nil income,366
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$1-$149 ($1-$7,799)",193
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$150-$299 ($7,800-$15,599)",489
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$300-$399 ($15,600-$20,799)",531
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$400-$499 ($20,800-$25,999)",589
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$500-$649 ($26,000-$33,799)",562
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$650-$799 ($33,800-$41,599)",541
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$800-$999 ($41,600-$51,999)",593
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$1,000-$1,249 ($52,000-$64,999)",616
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$1,250-$1,499 ($65,000-$77,999)",500
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$1,500-$1,749 ($78,000-$90,999)",406
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$1,750-$1,999 ($91,000-$103,999)",287
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$2,000-$2,999 ($104,000-$155,999)",423
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,"$3,000 or more ($156,000 or more)",141
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,Not stated,545
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,Not applicable,1199
Persons Place of Usual Residence,Wickham - Carrington - Tighes Hill,Total,8003
Persons Place of Usual Residence,Ballina,Negative income,40
Persons Place of Usual Residence,Ballina,Nil income,639
Persons Place of Usual Residence,Ballina,"$1-$149 ($1-$7,799)",477
Persons Place of Usual Residence,Ballina,"$150-$299 ($7,800-$15,599)",1034
Persons Place of Usual Residence,Ballina,"$300-$399 ($15,600-$20,799)",1822
Persons Place of Usual Residence,Ballina,"$400-$499 ($20,800-$25,999)",1900
Persons Place of Usual Residence,Ballina,"$500-$649 ($26,000-$33,799)",1592
Persons Place of Usual Residence,Ballina,"$650-$799 ($33,800-$41,599)",1391
Persons Place of Usual Residence,Ballina,"$800-$999 ($41,600-$51,999)",1254
Persons Place of Usual Residence,Ballina,"$1,000-$1,249 ($52,000-$64,999)",1008
Persons Place of Usual Residence,Ballina,"$1,250-$1,499 ($65,000-$77,999)",563
Persons Place of Usual Residence,Ballina,"$1,500-$1,749 ($78,000-$90,999)",409
Persons Place of Usual Residence,Ballina,"$1,750-$1,999 ($91,000-$103,999)",326
Persons Place of Usual Residence,Ballina,"$2,000-$2,999 ($104,000-$155,999)",357
Persons Place of Usual Residence,Ballina,"$3,000 or more ($156,000 or more)",193
Persons Place of Usual Residence,Ballina,Not stated,1798
Persons Place of Usual Residence,Ballina,Not applicable,2312
Persons Place of Usual Residence,Ballina,Total,17115
Persons Place of Usual Residence,Ballina Region,Negative income,56
Persons Place of Usual Residence,Ballina Region,Nil income,867
Persons Place of Usual Residence,Ballina Region,"$1-$149 ($1-$7,799)",601
Persons Place of Usual Residence,Ballina Region,"$150-$299 ($7,800-$15,599)",959
Persons Place of Usual Residence,Ballina Region,"$300-$399 ($15,600-$20,799)",1380
Persons Place of Usual Residence,Ballina Region,"$400-$499 ($20,800-$25,999)",1371
Persons Place of Usual Residence,Ballina Region,"$500-$649 ($26,000-$33,799)",1315
Persons Place of Usual Residence,Ballina Region,"$650-$799 ($33,800-$41,599)",1287
Persons Place of Usual Residence,Ballina Region,"$800-$999 ($41,600-$51,999)",1204
Persons Place of Usual Residence,Ballina Region,"$1,000-$1,249 ($52,000-$64,999)",1106
Persons Place of Usual Residence,Ballina Region,"$1,250-$1,499 ($65,000-$77,999)",631
Persons Place of Usual Residence,Ballina Region,"$1,500-$1,749 ($78,000-$90,999)",542
Persons Place of Usual Residence,Ballina Region,"$1,750-$1,999 ($91,000-$103,999)",381
Persons Place of Usual Residence,Ballina Region,"$2,000-$2,999 ($104,000-$155,999)",440
Persons Place of Usual Residence,Ballina Region,"$3,000 or more ($156,000 or more)",293
Persons Place of Usual Residence,Ballina Region,Not stated,1292
Persons Place of Usual Residence,Ballina Region,Not applicable,3103
Persons Place of Usual Residence,Ballina Region,Total,16835
Persons Place of Usual Residence,Bangalow,Negative income,21
Persons Place of Usual Residence,Bangalow,Nil income,235
Persons Place of Usual Residence,Bangalow,"$1-$149 ($1-$7,799)",223
Persons Place of Usual Residence,Bangalow,"$150-$299 ($7,800-$15,599)",275
Persons Place of Usual Residence,Bangalow,"$300-$399 ($15,600-$20,799)",395
Persons Place of Usual Residence,Bangalow,"$400-$499 ($20,800-$25,999)",399
Persons Place of Usual Residence,Bangalow,"$500-$649 ($26,000-$33,799)",419
Persons Place of Usual Residence,Bangalow,"$650-$799 ($33,800-$41,599)",409
Persons Place of Usual Residence,Bangalow,"$800-$999 ($41,600-$51,999)",385
Persons Place of Usual Residence,Bangalow,"$1,000-$1,249 ($52,000-$64,999)",352
Persons Place of Usual Residence,Bangalow,"$1,250-$1,499 ($65,000-$77,999)",235
Persons Place of Usual Residence,Bangalow,"$1,500-$1,749 ($78,000-$90,999)",173
Persons Place of Usual Residence,Bangalow,"$1,750-$1,999 ($91,000-$103,999)",126
Persons Place of Usual Residence,Bangalow,"$2,000-$2,999 ($104,000-$155,999)",175
Persons Place of Usual Residence,Bangalow,"$3,000 or more ($156,000 or more)",162
Persons Place of Usual Residence,Bangalow,Not stated,607
Persons Place of Usual Residence,Bangalow,Not applicable,1063
Persons Place of Usual Residence,Bangalow,Total,5670
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,Negative income,24
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,Nil income,410
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$1-$149 ($1-$7,799)",255
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$150-$299 ($7,800-$15,599)",476
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$300-$399 ($15,600-$20,799)",700
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$400-$499 ($20,800-$25,999)",835
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$500-$649 ($26,000-$33,799)",734
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$650-$799 ($33,800-$41,599)",649
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$800-$999 ($41,600-$51,999)",558
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$1,000-$1,249 ($52,000-$64,999)",506
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$1,250-$1,499 ($65,000-$77,999)",330
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$1,500-$1,749 ($78,000-$90,999)",182
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$1,750-$1,999 ($91,000-$103,999)",144
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$2,000-$2,999 ($104,000-$155,999)",167
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,"$3,000 or more ($156,000 or more)",86
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,Not stated,780
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,Not applicable,1378
Persons Place of Usual Residence,Brunswick Heads - Ocean Shores,Total,8212
Persons Place of Usual Residence,Byron Bay,Negative income,34
Persons Place of Usual Residence,Byron Bay,Nil income,364
Persons Place of Usual Residence,Byron Bay,"$1-$149 ($1-$7,799)",244
Persons Place of Usual Residence,Byron Bay,"$150-$299 ($7,800-$15,599)",455
Persons Place of Usual Residence,Byron Bay,"$300-$399 ($15,600-$20,799)",659
Persons Place of Usual Residence,Byron Bay,"$400-$499 ($20,800-$25,999)",774
Persons Place of Usual Residence,Byron Bay,"$500-$649 ($26,000-$33,799)",796
Persons Place of Usual Residence,Byron Bay,"$650-$799 ($33,800-$41,599)",694
Persons Place of Usual Residence,Byron Bay,"$800-$999 ($41,600-$51,999)",699
Persons Place of Usual Residence,Byron Bay,"$1,000-$1,249 ($52,000-$64,999)",612
Persons Place of Usual Residence,Byron Bay,"$1,250-$1,499 ($65,000-$77,999)",327
Persons Place of Usual Residence,Byron Bay,"$1,500-$1,749 ($78,000-$90,999)",302
Persons Place of Usual Residence,Byron Bay,"$1,750-$1,999 ($91,000-$103,999)",208
Persons Place of Usual Residence,Byron Bay,"$2,000-$2,999 ($104,000-$155,999)",272
Persons Place of Usual Residence,Byron Bay,"$3,000 or more ($156,000 or more)",251
Persons Place of Usual Residence,Byron Bay,Not stated,1460
Persons Place of Usual Residence,Byron Bay,Not applicable,1359
Persons Place of Usual Residence,Byron Bay,Total,9503
Persons Place of Usual Residence,Evans Head,Negative income,22
Persons Place of Usual Residence,Evans Head,Nil income,236
Persons Place of Usual Residence,Evans Head,"$1-$149 ($1-$7,799)",167
Persons Place of Usual Residence,Evans Head,"$150-$299 ($7,800-$15,599)",345
Persons Place of Usual Residence,Evans Head,"$300-$399 ($15,600-$20,799)",599
Persons Place of Usual Residence,Evans Head,"$400-$499 ($20,800-$25,999)",584
Persons Place of Usual Residence,Evans Head,"$500-$649 ($26,000-$33,799)",444
Persons Place of Usual Residence,Evans Head,"$650-$799 ($33,800-$41,599)",389
Persons Place of Usual Residence,Evans Head,"$800-$999 ($41,600-$51,999)",342
Persons Place of Usual Residence,Evans Head,"$1,000-$1,249 ($52,000-$64,999)",281
Persons Place of Usual Residence,Evans Head,"$1,250-$1,499 ($65,000-$77,999)",175
Persons Place of Usual Residence,Evans Head,"$1,500-$1,749 ($78,000-$90,999)",117
Persons Place of Usual Residence,Evans Head,"$1,750-$1,999 ($91,000-$103,999)",88
Persons Place of Usual Residence,Evans Head,"$2,000-$2,999 ($104,000-$155,999)",75
Persons Place of Usual Residence,Evans Head,"$3,000 or more ($156,000 or more)",31
Persons Place of Usual Residence,Evans Head,Not stated,487
Persons Place of Usual Residence,Evans Head,Not applicable,841
Persons Place of Usual Residence,Evans Head,Total,5219
Persons Place of Usual Residence,Lennox Head - Skennars Head,Negative income,23
Persons Place of Usual Residence,Lennox Head - Skennars Head,Nil income,423
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$1-$149 ($1-$7,799)",311
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$150-$299 ($7,800-$15,599)",346
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$300-$399 ($15,600-$20,799)",511
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$400-$499 ($20,800-$25,999)",504
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$500-$649 ($26,000-$33,799)",560
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$650-$799 ($33,800-$41,599)",565
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$800-$999 ($41,600-$51,999)",500
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$1,000-$1,249 ($52,000-$64,999)",536
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$1,250-$1,499 ($65,000-$77,999)",347
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$1,500-$1,749 ($78,000-$90,999)",358
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$1,750-$1,999 ($91,000-$103,999)",257
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$2,000-$2,999 ($104,000-$155,999)",312
Persons Place of Usual Residence,Lennox Head - Skennars Head,"$3,000 or more ($156,000 or more)",233
Persons Place of Usual Residence,Lennox Head - Skennars Head,Not stated,461
Persons Place of Usual Residence,Lennox Head - Skennars Head,Not applicable,1497
Persons Place of Usual Residence,Lennox Head - Skennars Head,Total,7741
Persons Place of Usual Residence,Mullumbimby,Negative income,18
Persons Place of Usual Residence,Mullumbimby,Nil income,375
Persons Place of Usual Residence,Mullumbimby,"$1-$149 ($1-$7,799)",259
Persons Place of Usual Residence,Mullumbimby,"$150-$299 ($7,800-$15,599)",538
Persons Place of Usual Residence,Mullumbimby,"$300-$399 ($15,600-$20,799)",701
Persons Place of Usual Residence,Mullumbimby,"$400-$499 ($20,800-$25,999)",791
Persons Place of Usual Residence,Mullumbimby,"$500-$649 ($26,000-$33,799)",660
Persons Place of Usual Residence,Mullumbimby,"$650-$799 ($33,800-$41,599)",544
Persons Place of Usual Residence,Mullumbimby,"$800-$999 ($41,600-$51,999)",541
Persons Place of Usual Residence,Mullumbimby,"$1,000-$1,249 ($52,000-$64,999)",399
Persons Place of Usual Residence,Mullumbimby,"$1,250-$1,499 ($65,000-$77,999)",211
Persons Place of Usual Residence,Mullumbimby,"$1,500-$1,749 ($78,000-$90,999)",176
Persons Place of Usual Residence,Mullumbimby,"$1,750-$1,999 ($91,000-$103,999)",90
Persons Place of Usual Residence,Mullumbimby,"$2,000-$2,999 ($104,000-$155,999)",135
Persons Place of Usual Residence,Mullumbimby,"$3,000 or more ($156,000 or more)",98
Persons Place of Usual Residence,Mullumbimby,Not stated,1001
Persons Place of Usual Residence,Mullumbimby,Not applicable,1454
Persons Place of Usual Residence,Mullumbimby,Total,7994
Persons Place of Usual Residence,Casino,Negative income,46
Persons Place of Usual Residence,Casino,Nil income,580
Persons Place of Usual Residence,Casino,"$1-$149 ($1-$7,799)",321
Persons Place of Usual Residence,Casino,"$150-$299 ($7,800-$15,599)",897
Persons Place of Usual Residence,Casino,"$300-$399 ($15,600-$20,799)",1412
Persons Place of Usual Residence,Casino,"$400-$499 ($20,800-$25,999)",1211
Persons Place of Usual Residence,Casino,"$500-$649 ($26,000-$33,799)",952
Persons Place of Usual Residence,Casino,"$650-$799 ($33,800-$41,599)",992
Persons Place of Usual Residence,Casino,"$800-$999 ($41,600-$51,999)",914
Persons Place of Usual Residence,Casino,"$1,000-$1,249 ($52,000-$64,999)",667
Persons Place of Usual Residence,Casino,"$1,250-$1,499 ($65,000-$77,999)",284
Persons Place of Usual Residence,Casino,"$1,500-$1,749 ($78,000-$90,999)",185
Persons Place of Usual Residence,Casino,"$1,750-$1,999 ($91,000-$103,999)",127
Persons Place of Usual Residence,Casino,"$2,000-$2,999 ($104,000-$155,999)",113
Persons Place of Usual Residence,Casino,"$3,000 or more ($156,000 or more)",60
Persons Place of Usual Residence,Casino,Not stated,982
Persons Place of Usual Residence,Casino,Not applicable,2496
Persons Place of Usual Residence,Casino,Total,12231
Persons Place of Usual Residence,Casino Region,Negative income,59
Persons Place of Usual Residence,Casino Region,Nil income,376
Persons Place of Usual Residence,Casino Region,"$1-$149 ($1-$7,799)",217
Persons Place of Usual Residence,Casino Region,"$150-$299 ($7,800-$15,599)",541
Persons Place of Usual Residence,Casino Region,"$300-$399 ($15,600-$20,799)",805
Persons Place of Usual Residence,Casino Region,"$400-$499 ($20,800-$25,999)",701
Persons Place of Usual Residence,Casino Region,"$500-$649 ($26,000-$33,799)",491
Persons Place of Usual Residence,Casino Region,"$650-$799 ($33,800-$41,599)",507
Persons Place of Usual Residence,Casino Region,"$800-$999 ($41,600-$51,999)",432
Persons Place of Usual Residence,Casino Region,"$1,000-$1,249 ($52,000-$64,999)",355
Persons Place of Usual Residence,Casino Region,"$1,250-$1,499 ($65,000-$77,999)",189
Persons Place of Usual Residence,Casino Region,"$1,500-$1,749 ($78,000-$90,999)",127
Persons Place of Usual Residence,Casino Region,"$1,750-$1,999 ($91,000-$103,999)",67
Persons Place of Usual Residence,Casino Region,"$2,000-$2,999 ($104,000-$155,999)",85
Persons Place of Usual Residence,Casino Region,"$3,000 or more ($156,000 or more)",54
Persons Place of Usual Residence,Casino Region,Not stated,708
Persons Place of Usual Residence,Casino Region,Not applicable,1279
Persons Place of Usual Residence,Casino Region,Total,6972
Persons Place of Usual Residence,Goonellabah,Negative income,49
Persons Place of Usual Residence,Goonellabah,Nil income,594
Persons Place of Usual Residence,Goonellabah,"$1-$149 ($1-$7,799)",444
Persons Place of Usual Residence,Goonellabah,"$150-$299 ($7,800-$15,599)",916
Persons Place of Usual Residence,Goonellabah,"$300-$399 ($15,600-$20,799)",1172
Persons Place of Usual Residence,Goonellabah,"$400-$499 ($20,800-$25,999)",1163
Persons Place of Usual Residence,Goonellabah,"$500-$649 ($26,000-$33,799)",1008
Persons Place of Usual Residence,Goonellabah,"$650-$799 ($33,800-$41,599)",1077
Persons Place of Usual Residence,Goonellabah,"$800-$999 ($41,600-$51,999)",1068
Persons Place of Usual Residence,Goonellabah,"$1,000-$1,249 ($52,000-$64,999)",829
Persons Place of Usual Residence,Goonellabah,"$1,250-$1,499 ($65,000-$77,999)",448
Persons Place of Usual Residence,Goonellabah,"$1,500-$1,749 ($78,000-$90,999)",343
Persons Place of Usual Residence,Goonellabah,"$1,750-$1,999 ($91,000-$103,999)",217
Persons Place of Usual Residence,Goonellabah,"$2,000-$2,999 ($104,000-$155,999)",267
Persons Place of Usual Residence,Goonellabah,"$3,000 or more ($156,000 or more)",97
Persons Place of Usual Residence,Goonellabah,Not stated,960
Persons Place of Usual Residence,Goonellabah,Not applicable,2472
Persons Place of Usual Residence,Goonellabah,Total,13122
Persons Place of Usual Residence,Kyogle,Negative income,43
Persons Place of Usual Residence,Kyogle,Nil income,388
Persons Place of Usual Residence,Kyogle,"$1-$149 ($1-$7,799)",273
Persons Place of Usual Residence,Kyogle,"$150-$299 ($7,800-$15,599)",596
